,Date,Open,High,Low,Close,Adj Close,Volume,3day_before_change
0,2018-04-12,19.8999995,21.335,19.3600005,20.3,20.3,7483550.0,0.9889162315270936
1,2018-04-15,20.714999,20.769999499999997,19.45,20.0749995,20.0749995,1030200.0,0.9784972929472135
2,2018-04-18,19.576666666666668,19.956666333333335,19.245,19.643332666666666,19.643332666666666,549766.6666666666,1.0181571701393914
3,2018-04-21,19.83,20.1,19.618,20.0,20.0,341700.0,0.9931667166666666
4,2018-04-24,19.84,20.043334,19.470666333333334,19.86333433333333,19.86333433333333,266700.0,0.9872461828874217
5,2018-04-27,19.870001000000002,20.219998999999998,19.549999,19.610001,19.610001,573900.0,0.9947305289105631
6,2018-04-30,19.613333333333333,19.987000333333334,19.326667333333333,19.50666666666667,19.50666666666667,193833.33333333334,1.005040985987696
7,2018-05-03,19.730000500000003,20.0,19.289500500000003,19.604999499999998,19.604999499999998,214300.0,0.9885233610947046
8,2018-05-06,19.335,19.5649995,18.9300005,19.380000000000003,19.380000000000003,292500.0,1.0318197798417612
9,2018-05-09,19.786666333333333,20.143333333333334,19.42,19.996667333333335,19.996667333333335,185766.66666666666,0.9946656944602201
10,2018-05-12,20.299999,20.35,19.75,19.889999,19.889999,160000.0,0.976537689452205
11,2018-05-15,19.446665999999997,19.768332666666666,19.223333333333333,19.423333666666668,19.423333666666668,123166.66666666667,1.0126994849373694
12,2018-05-18,19.66,20.02,19.65,19.67,19.67,99100.0,1.006100643958651
13,2018-05-21,19.633333,19.936,19.523,19.78999966666667,19.78999966666667,195566.66666666666,1.0715007760064132
14,2018-05-24,20.4849995,21.7144995,20.309999499999996,21.205,21.205,359500.0,0.9747701013911815
15,2018-05-27,21.4,21.51,20.0,20.67,20.67,329600.0,1.1372359458151913
16,2018-05-30,21.953333666666666,24.156666333333334,21.519999666666667,23.506667000000004,23.506667000000004,961000.0,1.1920022519568596
17,2018-06-02,29.16,29.879998999999998,27.299999,28.02,28.02,1969200.0,1.0295027480371164
18,2018-06-05,29.449999666666667,30.569,28.0,28.846667,28.846667,1104800.0,1.0132886409372701
19,2018-06-08,28.040001,29.57,28.01,29.23,29.23,535300.0,1.0294218382939901
20,2018-06-11,30.503333333333334,31.926667,29.116666666666664,30.090000333333332,30.090000333333332,1179366.6666666667,1.0962113703754142
21,2018-06-14,31.1499995,34.4850005,30.915,32.9850005,32.9850005,2833650.0,1.0701833701654788
22,2018-06-17,35.560001,37.734999,33.385000500000004,35.299999,35.299999,3033050.0,0.8389046318858724
23,2018-06-20,32.47999933333333,32.60999933333333,29.159999666666664,29.613332666666665,29.613332666666665,2350333.3333333335,0.9684826872688583
24,2018-06-23,26.67,29.0,26.280001000000002,28.68,28.68,1873900.0,0.9618781729428172
25,2018-06-26,27.786666666666665,29.023333333333337,26.736666333333332,27.586665999999997,27.586665999999997,1435000.0,0.9859836270174874
26,2018-06-29,28.690001000000002,30.68,27.190001000000002,27.200001,27.200001,1842200.0,1.0443014321948003
27,2018-07-02,27.970000499999998,28.7525005,27.415,28.405,28.405,1101200.0,0.933814451681042
28,2018-07-05,27.7250005,28.340000500000002,26.25,26.5249995,26.5249995,1367950.0,0.9585297258912296
29,2018-07-08,26.5599995,26.75,25.08,25.425000500000003,25.425000500000003,1787650.0,0.9942969322655469
30,2018-07-11,24.86666666666667,25.896666999999997,24.046667333333335,25.28,25.28,1683166.6666666667,0.9655854430379747
31,2018-07-14,25.23,25.48,24.25,24.41,24.41,1051200.0,1.0865765260139286
32,2018-07-17,26.079999666666666,27.506666999999997,25.303334000000003,26.523332999999997,26.523332999999997,1599666.6666666667,0.9527460217763734
33,2018-07-20,26.0,26.469998999999998,25.219998999999998,25.27,25.27,929900.0,1.030207096689091
34,2018-07-23,25.823333,26.843666666666667,25.013333666666668,26.03333333333333,26.03333333333333,914866.6666666666,0.9823944046094751
35,2018-07-26,25.96,26.644999499999997,25.045,25.575001,25.575001,729350.0,0.9278592208070687
36,2018-07-29,24.3100005,25.29,22.6899995,23.730000500000003,23.730000500000003,1644650.0,1.0618064111151901
37,2018-08-01,25.026667333333336,25.899333000000002,24.256666666666664,25.19666666666667,25.19666666666667,974066.6666666666,1.111258102923667
38,2018-08-04,25.280001000000002,28.23,25.26,28.0,28.0,1398100.0,0.9801190595238094
39,2018-08-07,27.896666666666665,28.758666333333334,26.72333333333333,27.443333666666664,27.443333666666664,968400.0,1.035952860003002
40,2018-08-10,28.0,29.950001,27.66,28.43,28.43,1274000.0,1.0546371086880055
41,2018-08-13,29.466666333333333,30.519999666666667,28.78333333333333,29.983333,29.983333,1260866.6666666667,0.9920511505508743
42,2018-08-16,30.104999499999998,30.42,29.28,29.744999999999997,29.744999999999997,1165650.0,0.9598251470835435
43,2018-08-19,29.090000500000002,29.659999999999997,28.1430005,28.549999,28.549999,975400.0,1.0889667631862265
44,2018-08-22,29.546666333333334,31.44333333333333,29.27633366666667,31.090000000000003,31.090000000000003,1210233.3333333333,1.128980315213895
45,2018-08-25,35.310001,35.650002,33.720001,35.099998,35.099998,2239600.0,0.947293501270285
46,2018-08-28,34.079,34.72766633333333,31.859999666666663,33.25,33.25,2297533.3333333335,0.8294736842105263
47,2018-08-31,29.129998999999998,29.200001,27.530001000000002,27.58,27.58,8608400.0,0.9735315627266136
48,2018-09-03,27.375,27.769999499999997,25.7055005,26.8500005,26.8500005,3732550.0,0.9417132413088782
49,2018-09-06,25.520000500000002,26.165,24.3050005,25.285001,25.285001,2239400.0,0.9922878784936573
50,2018-09-09,25.1400005,25.8299995,24.369999999999997,25.090000000000003,25.090000000000003,1371500.0,1.012621216952305
51,2018-09-12,25.90333366666667,26.14999933333333,24.961667000000002,25.406666333333334,25.406666333333334,1448400.0,0.9489635784435001
52,2018-09-15,24.35,24.950001,23.799999,24.110001,24.110001,972600.0,0.9568643181170612
53,2018-09-18,23.47000033333333,23.783333666666667,22.386666333333334,23.069999666666664,23.069999666666664,2276033.3333333335,1.0125704957747508
54,2018-09-21,23.389999,24.0,22.59,23.360001,23.360001,1880700.0,0.964897218968441
55,2018-09-24,22.74,23.14,22.346667,22.540000000000003,22.540000000000003,1447433.3333333333,1.020408163265306
56,2018-09-27,22.645000500000002,23.2249995,22.270000500000002,23.0,23.0,1256300.0,0.9256521739130434
57,2018-09-30,22.325,22.485001,20.91,21.29,21.29,2443350.0,0.995459527164553
58,2018-10-03,20.953332666666668,21.469667,20.543333666666665,21.19333333333333,21.19333333333333,1720033.3333333333,0.9408619534444795
59,2018-10-06,20.889999,21.24,19.77,19.940001000000002,19.940001000000002,2119400.0,0.9359745434984346
60,2018-10-09,19.093333666666666,19.710000333333337,18.279999333333333,18.66333333333333,18.66333333333333,3373966.6666666665,0.9698160385783178
61,2018-10-12,19.209999,19.209999,17.959999,18.1,18.1,2350300.0,1.1331491896869244
62,2018-10-15,19.850000666666666,20.883333,19.180332666666665,20.510000333333334,20.510000333333334,2184700.0,0.9970745815525015
63,2018-10-18,20.902499,21.299999999999997,20.018500500000002,20.45,20.45,1501500.0,0.9508557457212714
64,2018-10-21,19.490001,20.0,18.894999499999997,19.445,19.445,1020200.0,0.9644296048684323
65,2018-10-24,18.693334000000004,19.60000066666667,18.063667333333335,18.753333666666666,18.753333666666666,1210933.3333333333,0.9843582654753241
66,2018-10-27,19.549999,19.940001000000002,18.18,18.459999,18.459999,1141600.0,1.0901047900020653
67,2018-10-30,19.573333,20.253333333333334,19.303666333333336,20.123333333333335,20.123333333333335,1364400.0,1.0326321517309922
68,2018-11-02,20.799999,21.275,20.49,20.780001000000002,20.780001000000002,1342100.0,1.010587022268831
69,2018-11-05,21.016667333333334,21.241667000000003,20.529666666666667,20.99999933333333,20.99999933333333,1052400.0,1.0195238180801212
70,2018-11-08,21.4700005,21.860000499999998,20.7399995,21.409999499999998,21.409999499999998,1110900.0,0.9525922455065914
71,2018-11-11,20.705,21.1,20.1099995,20.394999499999997,20.394999499999997,733400.0,1.0206750434095377
72,2018-11-14,20.733333666666667,21.296666333333334,20.320333333333334,20.816667,20.816667,818400.0,0.8531625163624899
73,2018-11-17,20.73,20.799999,17.709999,17.76,17.76,2166200.0,0.9870495495495495
74,2018-11-20,17.1550005,17.884999999999998,16.6850005,17.53,17.53,1417200.0,1.02281802624073
75,2018-11-23,17.299999,18.299999,17.209,17.93,17.93,397700.0,1.0704591931585796
76,2018-11-26,18.683334,19.463333,18.475667,19.19333333333333,19.19333333333333,1121533.3333333333,1.0313476901701981
77,2018-11-29,19.684999499999996,20.5950005,19.028499500000002,19.795,19.795,3232350.0,0.9434200555695882
78,2018-12-02,19.5550005,19.57,18.4049995,18.675,18.675,1811900.0,0.9817938420348059
79,2018-12-05,18.165,18.5485,17.679999,18.335,18.335,1198600.0,0.9844559040087264
80,2018-12-08,18.040001,18.620001000000002,17.790001,18.049999,18.049999,1192800.0,1.0210526512125198
81,2018-12-11,18.69,19.223333333333333,18.16,18.42999933333333,18.42999933333333,1607200.0,0.9896907574494758
82,2018-12-14,17.870001000000002,18.530001000000002,17.65,18.24,18.24,1039200.0,0.9223318530701756
83,2018-12-17,17.070000333333336,17.846667,16.403333,16.823333,16.823333,2420033.3333333335,0.9843471861372535
84,2018-12-20,17.644999499999997,17.75,16.285000500000002,16.5600005,16.5600005,2252950.0,0.987922735871898
85,2018-12-23,15.67,16.85,15.56,16.360001,16.360001,550000.0,1.0872044771472404
86,2018-12-26,17.31,17.96666666666667,16.800000666666666,17.786666333333333,17.786666333333333,1081500.0,1.0198650303572907
87,2018-12-29,17.950001,18.15,17.76,18.139999,18.139999,1125500.0,0.9889747237582538
88,2019-01-01,17.780001,18.4399995,17.46,17.9400005,17.9400005,903100.0,1.0340021450947006
89,2019-01-04,18.09,18.66,17.959999,18.549999,18.549999,1355300.0,1.062174342974358
90,2019-01-07,19.556667,19.930000333333336,19.263666666666666,19.703332999999997,19.703332999999997,1167833.3333333333,1.0125190240656239
91,2019-01-10,19.759999999999998,20.0500005,19.380000000000003,19.949999499999997,19.949999499999997,1231150.0,1.0087719551070666
92,2019-01-13,19.869999999999997,20.2250005,19.58,20.125,20.125,965100.0,1.0285714285714287
93,2019-01-16,20.450000333333332,21.100000333333334,20.269000666666667,20.700000000000003,20.700000000000003,1754866.6666666667,
94,2019-01-19,,,,,,,
95,2019-01-22,20.923333333333336,21.283332666666666,20.116667,20.719999666666666,20.719999666666666,903166.6666666666,1.030888095735008
96,2019-01-25,20.48,21.48,20.209999,21.360001,21.360001,1479300.0,0.9884518888053111
97,2019-01-28,21.143332666666666,21.389999333333332,20.870000333333333,21.113333333333333,21.113333333333333,571500.0,1.013577494474266
98,2019-01-31,21.3049995,21.9225,20.8900005,21.3999995,21.3999995,1233200.0,0.9995326869049693
99,2019-02-03,21.240000000000002,21.784999499999998,21.0,21.389999,21.389999,925250.0,0.9763129644528425
100,2019-02-06,20.793332666666668,21.326666666666668,20.224333333333334,20.883333333333336,20.883333333333336,1132933.3333333333,0.970630486831604
101,2019-02-09,21.459999,21.459999,20.08,20.27,20.27,1199400.0,1.0585430027955929
102,2019-02-12,20.790000333333335,21.738332666666665,20.74,21.456666666666667,21.456666666666667,1451900.0,1.048625135932888
103,2019-02-15,22.6,23.02,22.41,22.5,22.5,1324200.0,1.0311110888888888
104,2019-02-18,22.895000500000002,23.6000005,22.6800005,23.199999499999997,23.199999499999997,1527150.0,1.0189654960983943
105,2019-02-21,23.415,23.7600005,22.9549995,23.639998999999996,23.639998999999996,1285750.0,1.0126903770173596
106,2019-02-24,24.280001000000002,24.4749995,23.58,23.9399995,23.9399995,1413500.0,0.9986076371193464
107,2019-02-27,24.06333366666667,24.463334,23.46000033333333,23.906666333333334,23.906666333333334,1329466.6666666667,0.954127132656541
108,2019-03-02,23.700001,23.719998999999998,21.629998999999998,22.809998999999998,22.809998999999998,1806400.0,0.9919626329955853
109,2019-03-05,22.479999666666668,23.233332666666666,22.2,22.626666666666665,22.626666666666665,1414600.0,1.018267575132587
110,2019-03-08,22.65,23.450001,22.360001,23.040001,23.040001,1086800.0,1.0228587229662012
111,2019-03-11,23.44333333333333,24.146666,23.316667,23.566665999999998,23.566665999999998,1423633.3333333333,0.9952616971785487
112,2019-03-14,23.5649995,23.925,23.1850005,23.455,23.455,1151900.0,0.9910466638243445
113,2019-03-17,23.8199995,24.075,23.0399995,23.2449995,23.2449995,1768100.0,0.98917332019445
114,2019-03-20,23.310000333333335,24.211333,22.453333666666666,22.99333333333333,22.99333333333333,5829066.666666667,0.8867787329660772
115,2019-03-23,20.75,20.82,19.51,20.389999,20.389999,3656100.0,0.9512833718137997
116,2019-03-26,19.496666666666666,19.873333666666667,18.709999666666665,19.396667000000004,19.396667000000004,3896466.6666666665,1.0326516921695876
117,2019-03-29,19.76,20.129998999999998,19.379998999999998,20.030001000000002,20.030001000000002,2547700.0,1.006989465452348
118,2019-04-01,20.110000333333335,20.519999666666667,19.796666333333334,20.169999999999998,20.169999999999998,2201966.6666666665,0.9987605106593951
119,2019-04-04,20.330001000000003,20.6950005,19.88,20.144999499999997,20.144999499999997,1806250.0,0.9905684038363963
