,Date,Open,High,Low,Close,Adj Close,Volume,3day_before_change
0,2019-04-11,37.9349995,40.245001,36.699499,38.875,38.875,5396300.0,0.9931832411575564
1,2019-04-14,39.069999499999994,39.780001,37.075001,38.6099985,38.6099985,844400.0,1.0249935907145917
2,2019-04-17,39.324999,41.195,37.805000500000006,39.575001,39.575001,872000.0,0.9953252812299359
3,2019-04-20,39.150002,39.599998,38.139998999999996,39.389998999999996,39.389998999999996,330400.0,1.0119320050418552
4,2019-04-23,39.99333466666667,40.166668333333334,39.116666,39.86000066666667,39.86000066666667,334166.6666666667,1.0837932834287791
5,2019-04-26,39.549999,43.490002000000004,39.549999,43.200001,43.200001,476900.0,1.0819444348315332
6,2019-04-29,45.683333000000005,47.89966733333333,44.839667,46.74000066666667,46.74000066666667,654033.3333333334,0.9856654117006788
7,2019-05-02,46.205,47.3875005,45.18,46.070002,46.070002,405150.0,1.0644670907546303
8,2019-05-05,46.8999995,50.1200005,46.4400005,49.040001000000004,49.040001000000004,519100.0,1.0204594816382648
9,2019-05-08,49.30000066666667,50.78733433333333,48.253334,50.043333999999994,50.043333999999994,279666.6666666667,0.9881436156911529
10,2019-05-11,50.98,51.549999,48.119999,49.450001,49.450001,542900.0,1.0898550504242324
11,2019-05-14,52.088334333333336,55.83666633333333,51.72,53.89333333333334,53.89333333333334,447766.6666666667,1.0147822674418603
12,2019-05-17,55.0,56.630001,53.75,54.689999,54.689999,298900.0,0.9990857865378032
13,2019-05-20,54.989999000000005,56.94566733333334,53.865334999999995,54.64000066666667,54.64000066666667,301766.6666666667,0.9625731855469352
14,2019-05-23,52.9835015,54.005001500000006,51.395498,52.5949995,52.5949995,235600.0,0.9978134898546771
15,2019-05-26,53.209998999999996,54.0,52.279999,52.48,52.48,122400.0,0.985200743140244
16,2019-05-29,51.690001,52.63666666666666,50.326668000000005,51.703335,51.703335,234733.33333333334,0.8937527724275425
17,2019-06-01,51.040001000000004,51.349998,45.150002,46.209998999999996,46.209998999999996,698600.0,1.0084397751231287
18,2019-06-04,46.692,48.36000033333334,44.34333266666666,46.600001,46.600001,820433.3333333334,1.0493562435760464
19,2019-06-07,50.0,55.290001000000004,46.0,48.900002,48.900002,2195000.0,1.059304666967771
20,2019-06-10,50.489999000000005,53.093333,49.339998666666666,51.80000033333334,51.80000033333334,580466.6666666666,1.075965215083879
21,2019-06-13,55.285,57.0199985,53.305,55.7349985,55.7349985,437950.0,0.9843007441724431
22,2019-06-16,56.844999,58.545,54.02,54.8600005,54.8600005,486800.0,0.981650264476392
23,2019-06-19,54.06999966666666,54.769000000000005,52.762001,53.853334,53.853334,591466.6666666666,0.9150779597044075
24,2019-06-22,53.509997999999996,53.560001,47.560001,49.279999,49.279999,988800.0,0.9590097529560963
25,2019-06-25,47.946666666666665,49.46299966666667,46.163666666666664,47.259999666666666,47.259999666666666,903400.0,0.995556481841984
26,2019-06-28,48.119999,48.799999,45.91,47.049999,47.049999,1217800.0,0.9873893160621181
27,2019-07-01,46.850001,47.74166766666667,45.17133333333334,46.45666633333334,46.45666633333334,608166.6666666666,1.0265480234379565
28,2019-07-04,46.830002,47.810001,46.5,47.689999,47.689999,350300.0,1.0209687884455605
29,2019-07-07,47.5599995,48.8150005,46.932501,48.6900005,48.6900005,528100.0,1.0166358764636558
30,2019-07-10,50.163334,50.56,48.18000033333334,49.50000133333334,49.50000133333334,671000.0,1.0030303164166918
31,2019-07-13,49.439999,50.360001000000004,49.007999,49.650002,49.650002,598300.0,0.9475662592454006
32,2019-07-16,48.553333,48.726667,46.503332666666665,47.04666666666666,47.04666666666666,555466.6666666666,0.983916699730764
33,2019-07-19,45.18,47.549999,45.049999,46.290001000000004,46.290001000000004,735400.0,0.9774609351740274
34,2019-07-22,45.993333,47.116666333333335,44.27333333333333,45.24666766666667,45.24666766666667,823533.3333333334,0.9854869385850832
35,2019-07-25,44.19499999999999,45.460001000000005,43.2800005,44.59,44.59,430100.0,0.998093720565149
36,2019-07-28,44.5149995,45.3985005,42.9500005,44.504999,44.504999,393100.0,0.9386960627351848
37,2019-07-31,43.413334,43.603333666666664,41.161332333333334,41.776667333333336,41.776667333333336,528333.3333333334,0.9002633144456504
38,2019-08-03,38.099998,39.314999,36.310001,37.610001000000004,37.610001000000004,824600.0,1.015332792289299
39,2019-08-06,37.696666666666665,39.04999933333334,36.76333366666667,38.18666733333333,38.18666733333333,555233.3333333334,0.9846368019441899
40,2019-08-09,39.990002000000004,40.560001,37.049999,37.599998,37.599998,428000.0,0.9619681540053983
41,2019-08-12,36.63999933333333,37.16333266666667,35.25666533333333,36.17000066666667,36.17000066666667,527933.3333333334,0.9459496646217002
42,2019-08-15,34.885,36.2049995,33.5650005,34.215,34.215,886800.0,1.021774046470846
43,2019-08-18,35.069999499999994,35.569999499999994,33.5649985,34.959998999999996,34.959998999999996,604450.0,1.0079138350852548
44,2019-08-21,35.15000033333334,36.11333333333333,34.57666633333333,35.23666666666667,35.23666666666667,329700.0,1.0103111720745435
45,2019-08-24,35.040001000000004,35.990002000000004,34.912997999999995,35.599998,35.599998,368600.0,1.028839018474102
46,2019-08-27,35.87666566666667,37.151665666666666,35.520000333333336,36.626667,36.626667,456233.3333333333,1.0721696298492027
47,2019-08-30,39.0,39.560001,38.110001000000004,39.27,39.27,1386600.0,0.9626941813088873
48,2019-09-02,38.0950015,39.145000499999995,37.44999849999999,37.805000500000006,37.805000500000006,1202550.0,0.9135034795198586
49,2019-09-05,36.255001,36.869998499999994,34.084998999999996,34.5349995,34.5349995,2289150.0,0.8064282873378933
50,2019-09-08,30.5600005,31.1825,27.4,27.8500005,27.8500005,2038700.0,1.1103530620523088
51,2019-09-11,30.25,32.046666333333334,29.22666633333333,30.923333333333332,30.923333333333332,967666.6666666666,0.9924544895979305
52,2019-09-14,29.43,31.309998999999998,29.290001,30.690001000000002,30.690001000000002,371800.0,0.9813185408498358
53,2019-09-17,30.563332666666668,31.016666333333333,29.709999333333332,30.116667000000003,30.116667000000003,325500.0,0.9878251135824557
54,2019-09-20,29.809998999999998,30.360001,29.15,29.75,29.75,665400.0,0.9964145770308124
55,2019-09-23,29.89,30.88333366666667,28.146666,29.643333666666667,29.643333666666667,896400.0,0.9703699598519064
56,2019-09-26,28.9250005,29.9350005,27.875,28.7650005,28.7650005,696250.0,0.9820962805128406
57,2019-09-29,28.230000500000003,29.04,27.755,28.25,28.25,390050.0,0.9778171209439528
58,2019-10-02,27.689999666666665,28.136666666666667,27.113333666666666,27.623333666666667,27.623333666666667,685633.3333333334,0.9680221917699747
59,2019-10-05,27.49,27.620001000000002,26.649,26.74,26.74,801000.0,0.9837945649463975
60,2019-10-08,26.34666633333333,26.697000666666668,25.308999333333333,26.30666666666667,26.30666666666667,3343366.6666666665,0.9917638114546375
61,2019-10-11,26.110001,26.92,25.99,26.09,26.09,814200.0,1.034240462501597
62,2019-10-14,26.606666666666666,27.25,26.16333366666667,26.983333666666667,26.983333666666667,1091766.6666666667,0.9628165600640327
63,2019-10-17,26.4350005,26.6000005,25.39,25.980000500000003,25.980000500000003,962450.0,0.9468822181123514
64,2019-10-20,25.1350005,25.355000500000003,23.935000000000002,24.6000005,24.6000005,1091900.0,0.9882114026786301
65,2019-10-23,24.200000333333332,25.21666666666667,23.72000033333333,24.310001,24.310001,962633.3333333334,0.9638008653311039
66,2019-10-26,24.83,24.899,23.389999,23.43,23.43,843200.0,0.9729691136719305
67,2019-10-29,23.00999966666667,23.576666666666664,22.149999333333337,22.79666633333333,22.79666633333333,760366.6666666666,1.0071647610347239
68,2019-11-01,23.0,23.690001000000002,22.709999,22.959999,22.959999,476500.0,1.022357768105013
69,2019-11-04,23.283332666666666,23.829999333333333,22.910000666666665,23.473333333333333,23.473333333333333,554200.0,0.952357306163022
70,2019-11-07,23.085,23.2349995,21.924999,22.355000500000003,22.355000500000003,680600.0,1.00939382667426
71,2019-11-10,22.2650005,22.7980005,22.08,22.5649995,22.5649995,472300.0,1.003028296100782
72,2019-11-13,22.430000333333336,23.09,22.083332666666667,22.633332999999997,22.633332999999997,499200.0,1.07010306436087
73,2019-11-16,23.389999,25.0,23.049999,24.219998999999998,24.219998999999998,1111700.0,1.068400828587978
74,2019-11-19,25.483333666666667,26.47666666666667,24.983333666666667,25.876666999999998,25.876666999999998,1399966.6666666667,1.03877361794701
75,2019-11-22,26.709999,27.32,26.450001,26.879998999999998,26.879998999999998,755700.0,0.9800347710826428
76,2019-11-25,26.406666666666666,26.955333999999997,25.486667,26.343333666666666,26.343333666666666,902366.6666666666,0.988864937506454
77,2019-11-28,25.84,26.370001000000002,25.780001000000002,26.049999,26.049999,237400.0,0.958733203790142
78,2019-12-01,24.86,25.894999499999997,23.604999499999998,24.974998999999997,24.974998999999997,1150350.0,0.966966992337684
79,2019-12-04,23.896666999999997,25.016666666666666,23.376666333333333,24.149999666666663,24.149999666666663,2465233.3333333335,0.9697722701141792
80,2019-12-07,21.82,23.530001000000002,21.82,23.42,23.42,1661900.0,0.955451195559351
81,2019-12-10,22.45,22.826666666666664,22.06666633333333,22.376667,22.376667,1595800.0,1.0318784294372347
